transformer1,year,month,efficient_neighbour,average_consumption,p1,p2,p3,p4,p5,p6,p7,p8,p9,id,month_n,monthly_consumption,score,previous_year_consumption
g,2020,August,309.9350334703922,321.5031291765628,307.4008351541126,309.9350334703922,312.4692317866718,314.918848569039,317.32617458445,319.733500599861,323.8538992190732,331.4004430458882,338.9469868727031,27,8,313.313964558765,7,
g,2020,September,99.33069635787993,157.0214397693053,97.51036118436612,99.33069635787993,101.1510315313937,118.8710930855016,144.5410178299065,170.2109425743114,192.9231729041788,209.7200144049712,226.5168559057636,27,9,243.313697406556,1,
g,2020,October,132.5218080715278,209.3099098000677,123.4109978231139,132.5218080715278,141.6326183199417,145.4775167847984,146.6894593578765,147.9014019309546,176.7944805726877,261.0498313517313,345.3051821307746,27,10,144.669555069413,7,
g,2020,November,174.8310305681078,228.7941469036741,130.6267573912627,174.8310305681078,219.035303744953,245.7411457030102,263.6977720516735,281.6543984003368,294.3987902991943,296.7187132984402,299.0386362976861,27,11,293.625482632779,4,
g,2020,December,369.9117279704662,383.8526073488175,357.8663258266171,369.9117279704662,381.9571301143153,387.1182575686836,388.8372476783115,390.5562377879394,393.7235091105101,399.7873428589664,405.8511766074227,27,12,391.702231194358,4,
g,2021,January,189.554922476411,217.4188684450928,172.888268616749,189.554922476411,206.221576336073,219.4715754156934,231.013247105293,242.5549187948926,250.3671664104329,250.7205658778546,251.0739653452763,27,1,251.427364812698,1,394.115872411057
g,2021,February,128.1492798007092,208.3381418464705,121.4833025657571,128.1492798007092,134.8152570356613,154.6874820138326,181.1628308636135,207.6381797133944,238.3805290847085,277.6568794990891,316.9332299134695,27,2,114.817325330805,10,253.422668608837
g,2021,March,143.8768985471688,239.0769949607783,141.9406289444304,143.8768985471688,145.8131681499072,180.8616914311424,232.466341551626,284.0709916721096,321.7637763170056,331.6328300107268,341.5018837044479,27,3,146.45859135082,7,76.2961304676719
g,2021,April,234.6988678821364,313.8857050717343,223.3819559405092,234.6988678821364,246.0157798237636,269.6234255544845,299.376438179752,329.1294508050196,358.5408032925333,387.2688355045392,415.9968677165451,27,4,444.724899928551,1,183.388581874315
g,2021,May,221.8575777639636,337.7717416750967,217.4343836139888,221.8575777639636,226.2807719139384,269.8054515169936,332.880873846589,395.9562961761844,441.4373229106427,451.7295584548268,462.0217939990109,27,5,227.75516996393,7,222.809611400589
g,2021,June,146.2605753336104,249.1802627628205,123.7117327321322,146.2605753336104,168.8094179350886,199.3894218979406,233.9850065414795,268.5805911850184,305.2386976364068,346.0218477034942,386.8049977705816,27,6,101.162890130654,10,485.489076869562
g,2021,July,114.8550487421453,201.0288927535292,103.3325600842946,114.8550487421453,126.3775373999961,144.8372040651738,166.765459734015,188.6937154028562,220.8587552758395,273.4973635571075,326.1359718383753,27,7,130.218366952613,7,263.708819581661
g,2021,August,196.3838710724372,228.5255316924302,174.5845253192816,196.3838710724372,218.1832168255928,228.0883329967034,232.0463343767915,236.0043357568796,244.5011308542457,262.0755133861678,279.6498959180899,27,8,297.224278450012,1,313.313964558765
g,2021,September,142.8435282744465,229.2536563618338,113.6677332925609,142.8435282744465,172.0193232563321,202.4019087213088,233.387889427831,264.3738701343532,293.102762372931,317.31747767562,341.5321929783091,27,9,285.031190605368,4,243.313697406556
g,2021,October,129.194951130543,218.4674061997795,99.98414266901094,129.194951130543,158.405759592075,178.0378708220088,192.8806334361435,207.7233960502782,237.5902163856663,297.5051521635617,357.4200879414569,27,10,217.618571126368,4,144.669555069413
g,2021,November,170.6419750531205,224.1043657262343,125.8382116651628,170.6419750531205,215.4457384410781,232.0894802245312,234.653211205732,237.2169421869328,249.6411457785867,281.7862945911472,313.9314434037076,27,11,230.380326237064,7,293.625482632779
g,2021,December,256.8683123374358,296.8433545430888,222.5386276722419,256.8683123374358,291.1979970026297,310.2355645508506,321.627073540585,333.0185825303193,342.1426624795418,346.7318843477402,351.3211062159386,27,12,340.612921856809,4,391.702231194358
g,2020,January,74.19349605217576,175.5605929251759,72.26952674565838,74.19349605217576,76.11746535869315,93.6114614466205,118.8904709252528,144.1694804038851,184.3315252917816,254.2596409982069,324.187756704632,28,1,76.7587884608656,7,
g,2020,February,198.9769636983982,234.3134583352368,196.6666951987426,198.9769636983982,201.2872321980538,212.3303910801186,227.739995153388,243.1495992266574,256.8221433814617,267.0205676993358,277.2189920172099,28,2,287.417416335084,1,
g,2020,March,129.7101768688302,235.4508349415847,103.003153668251,129.7101768688302,156.4172000694093,184.7435348862786,213.879525511293,243.0155161363074,279.9703747252934,332.5629692422227,385.1555637591518,28,3,262.439509886317,4,
g,2020,April,288.4154863725418,373.6640561814422,235.9020341234284,288.4154863725418,340.9289386216552,378.6615489283578,409.003738263855,439.3459275993521,462.9426650730896,473.0484988233078,483.1543325735258,28,4,358.433422704693,7,
g,2020,May,178.009612889029,212.8101294691442,144.409614005359,178.009612889029,211.609611772699,226.9758588611146,233.225230051903,239.4746012426914,246.6748080980035,255.776686282363,264.8785644667225,28,5,243.640848703217,4,
g,2020,June,186.0676281400958,286.9402149453525,184.1354277899954,186.0676281400958,187.9998284901962,209.2000482585284,240.0342777359765,270.8685072134246,310.8311018655071,369.0504268668589,427.2697518682104,28,6,182.203227439895,10,
g,2020,July,190.5252296603284,230.5677742505212,188.4000628830397,190.5252296603284,192.6503964376171,207.4287922070362,228.5338024725205,249.6388127380048,265.2307972186242,269.7967301295138,274.3626630404034,28,7,193.35878536338,7,
g,2020,August,309.9350334703922,321.5031291765628,307.4008351541126,309.9350334703922,312.4692317866718,314.918848569039,317.32617458445,319.733500599861,323.8538992190732,331.4004430458882,338.9469868727031,28,8,304.866636837833,10,
g,2020,September,99.33069635787993,157.0214397693053,97.51036118436612,99.33069635787993,101.1510315313937,118.8710930855016,144.5410178299065,170.2109425743114,192.9231729041788,209.7200144049712,226.5168559057636,28,9,187.324225737248,4,
g,2020,October,132.5218080715278,209.3099098000677,123.4109978231139,132.5218080715278,141.6326183199417,145.4775167847984,146.6894593578765,147.9014019309546,176.7944805726877,261.0498313517313,345.3051821307746,28,10,429.560532909818,1,
g,2020,November,174.8310305681078,228.7941469036741,130.6267573912627,174.8310305681078,219.035303744953,245.7411457030102,263.6977720516735,281.6543984003368,294.3987902991943,296.7187132984402,299.0386362976861,28,11,301.358559296932,1,
g,2020,December,369.9117279704662,383.8526073488175,357.8663258266171,369.9117279704662,381.9571301143153,387.1182575686836,388.8372476783115,390.5562377879394,393.7235091105101,399.7873428589664,405.8511766074227,28,12,385.972264162265,7,
g,2021,January,189.554922476411,217.4188684450928,172.888268616749,189.554922476411,206.221576336073,219.4715754156934,231.013247105293,242.5549187948926,250.3671664104329,250.7205658778546,251.0739653452763,28,1,156.221614757087,10,76.7587884608656
g,2021,February,128.1492798007092,208.3381418464705,121.4833025657571,128.1492798007092,134.8152570356613,154.6874820138326,181.1628308636135,207.6381797133944,238.3805290847085,277.6568794990891,316.9332299134695,28,2,225.288412279915,4,287.417416335084
g,2021,March,143.8768985471688,239.0769949607783,141.9406289444304,143.8768985471688,145.8131681499072,180.8616914311424,232.466341551626,284.0709916721096,321.7637763170056,331.6328300107268,341.5018837044479,28,3,318.474091752432,4,262.439509886317
g,2021,April,234.6988678821364,313.8857050717343,223.3819559405092,234.6988678821364,246.0157798237636,269.6234255544845,299.376438179752,329.1294508050196,358.5408032925333,387.2688355045392,415.9968677165451,28,4,249.788083804306,7,358.433422704693
g,2021,May,221.8575777639636,337.7717416750967,217.4343836139888,221.8575777639636,226.2807719139384,269.8054515169936,332.880873846589,395.9562961761844,441.4373229106427,451.7295584548268,462.0217939990109,28,5,438.006577729248,4,243.640848703217
g,2021,June,146.2605753336104,249.1802627628205,123.7117327321322,146.2605753336104,168.8094179350886,199.3894218979406,233.9850065414795,268.5805911850184,305.2386976364068,346.0218477034942,386.8049977705816,28,6,176.325698802248,7,182.203227439895
g,2021,July,114.8550487421453,201.0288927535292,103.3325600842946,114.8550487421453,126.3775373999961,144.8372040651738,166.765459734015,188.6937154028562,220.8587552758395,273.4973635571075,326.1359718383753,28,7,203.312552515417,4,193.35878536338
g,2021,August,196.3838710724372,228.5255316924302,174.5845253192816,196.3838710724372,218.1832168255928,228.0883329967034,232.0463343767915,236.0043357568796,244.5011308542457,262.0755133861678,279.6498959180899,28,8,152.785179566126,10,304.866636837833
g,2021,September,142.8435282744465,229.2536563618338,113.6677332925609,142.8435282744465,172.0193232563321,202.4019087213088,233.387889427831,264.3738701343532,293.102762372931,317.31747767562,341.5321929783091,28,9,84.49193831067529,10,187.324225737248
g,2021,October,129.194951130543,218.4674061997795,99.98414266901094,129.194951130543,158.405759592075,178.0378708220088,192.8806334361435,207.7233960502782,237.5902163856663,297.5051521635617,357.4200879414569,28,10,168.142695745919,7,429.560532909818
g,2021,November,170.6419750531205,224.1043657262343,125.8382116651628,170.6419750531205,215.4457384410781,232.0894802245312,234.653211205732,237.2169421869328,249.6411457785867,281.7862945911472,313.9314434037076,28,11,346.076592216268,1,301.358559296932
g,2021,December,256.8683123374358,296.8433545430888,222.5386276722419,256.8683123374358,291.1979970026297,310.2355645508506,321.627073540585,333.0185825303193,342.1426624795418,346.7318843477402,351.3211062159386,28,12,188.208943007048,10,385.972264162265
h,2020,January,104.4924113298765,226.5715868776898,96.13311151647935,104.4924113298765,112.8517111432736,156.2414857540278,217.1464977634605,278.0515097728932,325.211320029339,344.8807267798114,364.5501335302837,29,1,115.638144414406,7,
h,2020,February,168.8093792097644,237.1633120434126,133.8484779610299,168.8093792097644,203.7702804584988,231.9481548378244,256.7345157824455,281.5208767270666,301.870269610779,313.345726372674,324.821183134569,29,2,98.8875767122954,10,
h,2020,March,172.1894132490268,211.6065309068653,163.7832821744959,172.1894132490268,180.5955443235577,192.1108468407762,205.1807350793385,218.2506233179008,232.33624416613,248.453330233693,264.570416301256,29,3,183.397588015068,7,
h,2020,April,109.828838724643,222.3105228442,94.29815787356344,109.828838724643,125.3595195757225,147.7951445877552,173.6832416802645,199.5713387727738,241.4578762503806,315.3412944981829,389.224712745985,29,4,78.7674770224839,10,
h,2020,May,164.2630256745032,256.4499443210661,131.4243303977418,164.2630256745032,197.1017209512645,224.079562306404,248.1269767007325,272.174391095061,302.4814194983338,345.3076759194956,388.1339323406573,29,5,288.20600069128,4,
h,2020,June,140.6992812356914,235.3139455767815,140.4363378577402,140.6992812356914,140.9622246136426,171.1320826532322,216.255398023641,261.3787133940498,299.1719904548955,322.3051908966154,345.4383913383352,29,6,368.571591780055,1,
h,2020,July,274.6182042448778,340.6665307754882,261.3057789017909,274.6182042448778,287.9306295879647,311.59695900185,340.4402404511345,369.283521900419,393.0403674440458,406.6243411763572,420.2083149086686,29,7,292.368104702327,7,
h,2020,August,148.3702835883014,286.3389220193495,145.4816616058817,148.3702835883014,151.2589055707211,197.2264909716322,264.733558081789,332.2406251919458,386.8503561678811,415.6654148753734,444.4804735828657,29,8,142.593039623462,10,
h,2020,September,168.1042630644518,272.9368525120663,149.3717590614689,168.1042630644518,186.8367670674347,220.7382883317772,262.2243182267995,303.7103481218218,341.8968831002709,373.484428245574,405.071973390877,29,9,193.080935068429,7,
h,2020,October,218.9305734089576,315.0025254942012,167.0938161010853,218.9305734089576,270.7673307168299,302.596971630119,324.4230543461165,346.249137062114,374.3105664346369,414.842689120211,455.374811805785,29,10,288.046249819454,7,
h,2020,November,329.491615300998,341.591271313373,324.552043554606,329.491615300998,334.43118704739,337.3642685250376,339.294104868313,341.2239412115884,345.07588926726,352.772060747724,360.468232228188,29,11,319.612471808214,10,
h,2020,December,151.9439547797664,247.8891491482499,125.1399370171129,151.9439547797664,178.7479725424198,216.4697977663016,259.6505267207975,302.8312556752934,335.8485298701561,348.5388945457524,361.2292592213487,29,12,373.919623896945,1,
h,2021,January,400.8076905100606,424.4725641451078,399.5012818842658,400.8076905100606,402.1140991358554,402.9289949568922,403.49813437555,404.0672737942078,413.2719415230677,439.7476658723318,466.2233902215959,29,1,404.446700073313,4,115.638144414406
h,2021,February,125.0860051754866,272.0917873509462,121.1359061342668,125.0860051754866,129.0361042167064,183.6497178268623,263.595088721486,343.5404596161098,401.5527526780497,415.6988900746218,429.8450274711939,29,2,117.185807093047,10,98.8875767122954
h,2021,March,164.8969545024446,206.9292721606323,158.4070375978478,164.8969545024446,171.3868714070414,186.1096132793464,204.9487676355055,223.7879219916646,239.3028656740203,248.1693880087692,257.0359103435181,29,3,236.347358229104,4,183.397588015068
h,2021,April,297.3221304756588,361.7027828015853,290.7415361225139,297.3221304756588,303.9027248288037,324.7270239610224,352.673175482778,380.6193270045336,405.0554690642753,422.4715921999888,439.8877153357024,29,4,457.303838471416,1,78.7674770224839
h,2021,May,305.28075850429,351.4149410749088,273.133646053495,305.28075850429,337.427870955085,350.8068325719792,354.801718771923,358.7966049718668,370.8208555099553,398.9038347243333,426.9868139387111,29,5,455.069793153089,1,288.20600069128
h,2021,June,115.3834984577258,205.350219668471,112.4570676840374,115.3834984577258,118.3099292314142,126.3848790526386,137.034088397631,147.6832977426234,183.0847000721837,267.9904883708803,352.8962766695767,29,6,154.782770639285,4,368.571591780055
h,2021,July,296.576087469701,352.0446828973945,243.6699049905875,296.576087469701,349.4822699488145,378.4078032453548,395.3430119506085,412.2782206558622,423.8844223311169,424.8326099463736,425.7807975616303,29,7,190.763722511474,10,292.368104702327
h,2021,August,214.3400104511532,244.9150046706202,209.6467494559476,214.3400104511532,219.0332714463588,225.2597698569302,232.2528869751845,239.2460040934388,250.5373495821845,270.425151811913,290.3129540416415,29,8,310.20075627137,1,142.593039623462
h,2021,September,228.219066726975,347.4887807114284,160.8422194556333,228.219066726975,295.5959139983167,351.9498749845661,402.792392828269,453.634910671972,487.867426811485,488.879939542618,489.892452273751,29,9,487.529922567774,4,193.080935068429
h,2021,October,156.7155933077447,269.6195412933594,120.6828895153012,156.7155933077447,192.7482971001882,225.1828078408726,255.8182220556775,286.4536362704824,324.4086747062395,377.0029615839015,429.5972484615633,29,10,84.6501857228577,10,288.046249819454
h,2021,November,167.0229554059914,240.2116941835265,147.9330228699837,167.0229554059914,186.1128879419991,195.5077880080786,200.055171839194,204.6025556703094,230.0600646741218,297.3378240233287,364.6155833725354,29,11,431.893342721742,1,319.612471808214
h,2021,December,119.9649117868392,182.034014869132,119.7549713533371,119.9649117868392,120.1748522203413,128.1862117657436,140.098280867096,152.0103499684484,176.796003114665,227.3288243506105,277.8616455865557,29,12,119.545030919835,10,373.919623896945
h,2020,January,104.4924113298765,226.5715868776898,96.13311151647935,104.4924113298765,112.8517111432736,156.2414857540278,217.1464977634605,278.0515097728932,325.211320029339,344.8807267798114,364.5501335302837,30,1,384.219540280756,1,
h,2020,February,168.8093792097644,237.1633120434126,133.8484779610299,168.8093792097644,203.7702804584988,231.9481548378244,256.7345157824455,281.5208767270666,301.870269610779,313.345726372674,324.821183134569,30,2,298.045117356814,4,
h,2020,March,172.1894132490268,211.6065309068653,163.7832821744959,172.1894132490268,180.5955443235577,192.1108468407762,205.1807350793385,218.2506233179008,232.33624416613,248.453330233693,264.570416301256,30,3,280.687502368819,1,
h,2020,April,109.828838724643,222.3105228442,94.29815787356344,109.828838724643,125.3595195757225,147.7951445877552,173.6832416802645,199.5713387727738,241.4578762503806,315.3412944981829,389.224712745985,30,4,130.536413192749,7,
h,2020,May,164.2630256745032,256.4499443210661,131.4243303977418,164.2630256745032,197.1017209512645,224.079562306404,248.1269767007325,272.174391095061,302.4814194983338,345.3076759194956,388.1339323406573,30,5,98.5856351209804,10,
h,2020,June,140.6992812356914,235.3139455767815,140.4363378577402,140.6992812356914,140.9622246136426,171.1320826532322,216.255398023641,261.3787133940498,299.1719904548955,322.3051908966154,345.4383913383352,30,6,140.173394479789,10,
h,2020,July,274.6182042448778,340.6665307754882,261.3057789017909,274.6182042448778,287.9306295879647,311.59695900185,340.4402404511345,369.283521900419,393.0403674440458,406.6243411763572,420.2083149086686,30,7,247.993353558704,10,
h,2020,August,148.3702835883014,286.3389220193495,145.4816616058817,148.3702835883014,151.2589055707211,197.2264909716322,264.733558081789,332.2406251919458,386.8503561678811,415.6654148753734,444.4804735828657,30,8,152.221779564861,7,
h,2020,September,168.1042630644518,272.9368525120663,149.3717590614689,168.1042630644518,186.8367670674347,220.7382883317772,262.2243182267995,303.7103481218218,341.8968831002709,373.484428245574,405.071973390877,30,9,331.36770138517,4,
h,2020,October,218.9305734089576,315.0025254942012,167.0938161010853,218.9305734089576,270.7673307168299,302.596971630119,324.4230543461165,346.249137062114,374.3105664346369,414.842689120211,455.374811805785,30,10,115.257058793213,10,
h,2020,November,329.491615300998,341.591271313373,324.552043554606,329.491615300998,334.43118704739,337.3642685250376,339.294104868313,341.2239412115884,345.07588926726,352.772060747724,360.468232228188,30,11,342.510498773772,4,
h,2020,December,151.9439547797664,247.8891491482499,125.1399370171129,151.9439547797664,178.7479725424198,216.4697977663016,259.6505267207975,302.8312556752934,335.8485298701561,348.5388945457524,361.2292592213487,30,12,98.3359192544594,10,
h,2021,January,400.8076905100606,424.4725641451078,399.5012818842658,400.8076905100606,402.1140991358554,402.9289949568922,403.49813437555,404.0672737942078,413.2719415230677,439.7476658723318,466.2233902215959,30,1,492.69911457086,1,384.219540280756
h,2021,February,125.0860051754866,272.0917873509462,121.1359061342668,125.0860051754866,129.0361042167064,183.6497178268623,263.595088721486,343.5404596161098,401.5527526780497,415.6988900746218,429.8450274711939,30,2,443.991164867766,1,298.045117356814
h,2021,March,164.8969545024446,206.9292721606323,158.4070375978478,164.8969545024446,171.3868714070414,186.1096132793464,204.9487676355055,223.7879219916646,239.3028656740203,248.1693880087692,257.0359103435181,30,3,265.902432678267,1,280.687502368819
h,2021,April,297.3221304756588,361.7027828015853,290.7415361225139,297.3221304756588,303.9027248288037,324.7270239610224,352.673175482778,380.6193270045336,405.0554690642753,422.4715921999888,439.8877153357024,30,4,284.160941769369,10,130.536413192749
h,2021,May,305.28075850429,351.4149410749088,273.133646053495,305.28075850429,337.427870955085,350.8068325719792,354.801718771923,358.7966049718668,370.8208555099553,398.9038347243333,426.9868139387111,30,5,361.459862438496,4,98.5856351209804
h,2021,June,115.3834984577258,205.350219668471,112.4570676840374,115.3834984577258,118.3099292314142,126.3848790526386,137.034088397631,147.6832977426234,183.0847000721837,267.9904883708803,352.8962766695767,30,6,119.285406155977,7,140.173394479789
h,2021,July,296.576087469701,352.0446828973945,243.6699049905875,296.576087469701,349.4822699488145,378.4078032453548,395.3430119506085,412.2782206558622,423.8844223311169,424.8326099463736,425.7807975616303,30,7,426.728985176887,1,247.993353558704
h,2021,August,214.3400104511532,244.9150046706202,209.6467494559476,214.3400104511532,219.0332714463588,225.2597698569302,232.2528869751845,239.2460040934388,250.5373495821845,270.425151811913,290.3129540416415,30,8,204.953488460742,10,152.221779564861
h,2021,September,228.219066726975,347.4887807114284,160.8422194556333,228.219066726975,295.5959139983167,351.9498749845661,402.792392828269,453.634910671972,487.867426811485,488.879939542618,489.892452273751,30,9,490.904965004884,1,331.36770138517
h,2021,October,156.7155933077447,269.6195412933594,120.6828895153012,156.7155933077447,192.7482971001882,225.1828078408726,255.8182220556775,286.4536362704824,324.4086747062395,377.0029615839015,429.5972484615633,30,10,306.877245747019,4,115.257058793213
h,2021,November,167.0229554059914,240.2116941835265,147.9330228699837,167.0229554059914,186.1128879419991,195.5077880080786,200.055171839194,204.6025556703094,230.0600646741218,297.3378240233287,364.6155833725354,30,11,128.843090333976,10,342.510498773772
h,2021,December,119.9649117868392,182.034014869132,119.7549713533371,119.9649117868392,120.1748522203413,128.1862117657436,140.098280867096,152.0103499684484,176.796003114665,227.3288243506105,277.8616455865557,30,12,328.394466822501,1,98.3359192544594
h,2020,January,104.4924113298765,226.5715868776898,96.13311151647935,104.4924113298765,112.8517111432736,156.2414857540278,217.1464977634605,278.0515097728932,325.211320029339,344.8807267798114,364.5501335302837,31,1,87.7738117030822,10,
h,2020,February,168.8093792097644,237.1633120434126,133.8484779610299,168.8093792097644,203.7702804584988,231.9481548378244,256.7345157824455,281.5208767270666,301.870269610779,313.345726372674,324.821183134569,31,2,215.423914208077,7,
h,2020,March,172.1894132490268,211.6065309068653,163.7832821744959,172.1894132490268,180.5955443235577,192.1108468407762,205.1807350793385,218.2506233179008,232.33624416613,248.453330233693,264.570416301256,31,3,155.377151099965,10,
h,2020,April,109.828838724643,222.3105228442,94.29815787356344,109.828838724643,125.3595195757225,147.7951445877552,173.6832416802645,199.5713387727738,241.4578762503806,315.3412944981829,389.224712745985,31,4,463.108130993787,1,
h,2020,May,164.2630256745032,256.4499443210661,131.4243303977418,164.2630256745032,197.1017209512645,224.079562306404,248.1269767007325,272.174391095061,302.4814194983338,345.3076759194956,388.1339323406573,31,5,208.047952710185,7,
h,2020,June,140.6992812356914,235.3139455767815,140.4363378577402,140.6992812356914,140.9622246136426,171.1320826532322,216.255398023641,261.3787133940498,299.1719904548955,322.3051908966154,345.4383913383352,31,6,141.049872406293,7,
h,2020,July,274.6182042448778,340.6665307754882,261.3057789017909,274.6182042448778,287.9306295879647,311.59695900185,340.4402404511345,369.283521900419,393.0403674440458,406.6243411763572,420.2083149086686,31,7,433.79228864098,1,
h,2020,August,148.3702835883014,286.3389220193495,145.4816616058817,148.3702835883014,151.2589055707211,197.2264909716322,264.733558081789,332.2406251919458,386.8503561678811,415.6654148753734,444.4804735828657,31,8,473.295532290358,1,
h,2020,September,168.1042630644518,272.9368525120663,149.3717590614689,168.1042630644518,186.8367670674347,220.7382883317772,262.2243182267995,303.7103481218218,341.8968831002709,373.484428245574,405.071973390877,31,9,130.639255058486,10,
h,2020,October,218.9305734089576,315.0025254942012,167.0938161010853,218.9305734089576,270.7673307168299,302.596971630119,324.4230543461165,346.249137062114,374.3105664346369,414.842689120211,455.374811805785,31,10,495.906934491359,1,
h,2020,November,329.491615300998,341.591271313373,324.552043554606,329.491615300998,334.43118704739,337.3642685250376,339.294104868313,341.2239412115884,345.07588926726,352.772060747724,360.468232228188,31,11,368.164403708652,1,
h,2020,December,151.9439547797664,247.8891491482499,125.1399370171129,151.9439547797664,178.7479725424198,216.4697977663016,259.6505267207975,302.8312556752934,335.8485298701561,348.5388945457524,361.2292592213487,31,12,331.618408311624,4,
h,2021,January,400.8076905100606,424.4725641451078,399.5012818842658,400.8076905100606,402.1140991358554,402.9289949568922,403.49813437555,404.0672737942078,413.2719415230677,439.7476658723318,466.2233902215959,31,1,398.194873258471,10,87.7738117030822
h,2021,February,125.0860051754866,272.0917873509462,121.1359061342668,125.0860051754866,129.0361042167064,183.6497178268623,263.595088721486,343.5404596161098,401.5527526780497,415.6988900746218,429.8450274711939,31,2,396.837373545859,4,215.423914208077
h,2021,March,164.8969545024446,206.9292721606323,158.4070375978478,164.8969545024446,171.3868714070414,186.1096132793464,204.9487676355055,223.7879219916646,239.3028656740203,248.1693880087692,257.0359103435181,31,3,151.917120693251,10,155.377151099965
h,2021,April,297.3221304756588,361.7027828015853,290.7415361225139,297.3221304756588,303.9027248288037,324.7270239610224,352.673175482778,380.6193270045336,405.0554690642753,422.4715921999888,439.8877153357024,31,4,306.096256279852,7,463.108130993787
h,2021,May,305.28075850429,351.4149410749088,273.133646053495,305.28075850429,337.427870955085,350.8068325719792,354.801718771923,358.7966049718668,370.8208555099553,398.9038347243333,426.9868139387111,31,5,240.9865336027,10,208.047952710185
h,2021,June,115.3834984577258,205.350219668471,112.4570676840374,115.3834984577258,118.3099292314142,126.3848790526386,137.034088397631,147.6832977426234,183.0847000721837,267.9904883708803,352.8962766695767,31,6,437.802064968273,1,141.049872406293
h,2021,July,296.576087469701,352.0446828973945,243.6699049905875,296.576087469701,349.4822699488145,378.4078032453548,395.3430119506085,412.2782206558622,423.8844223311169,424.8326099463736,425.7807975616303,31,7,423.568359792698,4,433.79228864098
h,2021,August,214.3400104511532,244.9150046706202,209.6467494559476,214.3400104511532,219.0332714463588,225.2597698569302,232.2528869751845,239.2460040934388,250.5373495821845,270.425151811913,290.3129540416415,31,8,243.908082172275,4,473.295532290358
h,2021,September,228.219066726975,347.4887807114284,160.8422194556333,228.219066726975,295.5959139983167,351.9498749845661,402.792392828269,453.634910671972,487.867426811485,488.879939542618,489.892452273751,31,9,318.054863088764,7,130.639255058486
h,2021,October,156.7155933077447,269.6195412933594,120.6828895153012,156.7155933077447,192.7482971001882,225.1828078408726,255.8182220556775,286.4536362704824,324.4086747062395,377.0029615839015,429.5972484615633,31,10,482.191535339225,1,495.906934491359
h,2021,November,167.0229554059914,240.2116941835265,147.9330228699837,167.0229554059914,186.1128879419991,195.5077880080786,200.055171839194,204.6025556703094,230.0600646741218,297.3378240233287,364.6155833725354,31,11,192.476198787335,7,368.164403708652
h,2021,December,119.9649117868392,182.034014869132,119.7549713533371,119.9649117868392,120.1748522203413,128.1862117657436,140.098280867096,152.0103499684484,176.796003114665,227.3288243506105,277.8616455865557,31,12,159.95172936935,4,331.618408311624
h,2020,January,104.4924113298765,226.5715868776898,96.13311151647935,104.4924113298765,112.8517111432736,156.2414857540278,217.1464977634605,278.0515097728932,325.211320029339,344.8807267798114,364.5501335302837,32,1,318.654851112515,4,
h,2020,February,168.8093792097644,237.1633120434126,133.8484779610299,168.8093792097644,203.7702804584988,231.9481548378244,256.7345157824455,281.5208767270666,301.870269610779,313.345726372674,324.821183134569,32,2,336.296639896464,1,
h,2020,March,172.1894132490268,211.6065309068653,163.7832821744959,172.1894132490268,180.5955443235577,192.1108468407762,205.1807350793385,218.2506233179008,232.33624416613,248.453330233693,264.570416301256,32,3,226.963882143609,4,
h,2020,April,109.828838724643,222.3105228442,94.29815787356344,109.828838724643,125.3595195757225,147.7951445877552,173.6832416802645,199.5713387727738,241.4578762503806,315.3412944981829,389.224712745985,32,4,216.83007016778,4,
h,2020,May,164.2630256745032,256.4499443210661,131.4243303977418,164.2630256745032,197.1017209512645,224.079562306404,248.1269767007325,272.174391095061,302.4814194983338,345.3076759194956,388.1339323406573,32,5,430.960188761819,1,
h,2020,June,140.6992812356914,235.3139455767815,140.4363378577402,140.6992812356914,140.9622246136426,171.1320826532322,216.255398023641,261.3787133940498,299.1719904548955,322.3051908966154,345.4383913383352,32,6,291.460923640989,4,
h,2020,July,274.6182042448778,340.6665307754882,261.3057789017909,274.6182042448778,287.9306295879647,311.59695900185,340.4402404511345,369.283521900419,393.0403674440458,406.6243411763572,420.2083149086686,32,7,388.512376199942,4,
h,2020,August,148.3702835883014,286.3389220193495,145.4816616058817,148.3702835883014,151.2589055707211,197.2264909716322,264.733558081789,332.2406251919458,386.8503561678811,415.6654148753734,444.4804735828657,32,8,377.245336598717,4,
h,2020,September,168.1042630644518,272.9368525120663,149.3717590614689,168.1042630644518,186.8367670674347,220.7382883317772,262.2243182267995,303.7103481218218,341.8968831002709,373.484428245574,405.071973390877,32,9,436.65951853618,1,
h,2020,October,218.9305734089576,315.0025254942012,167.0938161010853,218.9305734089576,270.7673307168299,302.596971630119,324.4230543461165,346.249137062114,374.3105664346369,414.842689120211,455.374811805785,32,10,360.799858872779,4,
h,2020,November,329.491615300998,341.591271313373,324.552043554606,329.491615300998,334.43118704739,337.3642685250376,339.294104868313,341.2239412115884,345.07588926726,352.772060747724,360.468232228188,32,11,336.077710962854,7,
h,2020,December,151.9439547797664,247.8891491482499,125.1399370171129,151.9439547797664,178.7479725424198,216.4697977663016,259.6505267207975,302.8312556752934,335.8485298701561,348.5388945457524,361.2292592213487,32,12,187.682645129971,7,
h,2021,January,400.8076905100606,424.4725641451078,399.5012818842658,400.8076905100606,402.1140991358554,402.9289949568922,403.49813437555,404.0672737942078,413.2719415230677,439.7476658723318,466.2233902215959,32,1,402.549568677787,7,318.654851112515
